#{"t_start": 1710730840.8928666, "env_id": "None"}
r,l,t,out_of_lane,exceed_max_rot,distance,agent_done
141.27162,162,33.618465,False,True,6.303895786401558,False
158.3387,178,36.721392,False,True,7.152948319066052,False
143.51566,252,49.437537,True,False,9.895599936582192,False
276.80585,340,63.729909,False,True,12.398363552115569,False
295.62466,343,64.606905,False,True,13.552199173298762,False
354.46182,364,68.445968,False,True,13.446203435381454,False
373.28003,507,91.711881,True,False,18.71659279865297,False
409.52817,531,96.063351,True,False,19.509033262576928,False
120.564026,216,100.647852,True,False,8.429191192816164,False
164.33986,253,107.587686,True,False,9.657331762069683,False
406.90414,468,113.894038,False,True,17.11628323037694,False
516.3709,667,150.231036,False,True,24.12909190909197,False
242.47186,403,165.692931,True,False,15.309209582988219,False
276.69696,403,170.992136,True,False,15.409090597531724,False
247.25327,460,172.806259,True,False,17.191090368784515,False
224.82407,342,174.188207,True,False,12.674493522365312,False
628.62366,776,203.992182,True,False,28.957817116883078,False
130.52232,278,222.215742,True,False,10.804466428170363,False
505.48984,653,223.596053,True,False,24.312361705139345,False
352.43976,443,231.007543,True,False,16.593568385606613,False
209.73087,218,244.416663,False,True,8.238268396203347,False
328.3646,430,250.296709,True,False,15.716133114938234,False
435.97845,547,266.916164,True,False,20.06190084495545,False
292.79663,363,296.60078,False,True,13.454672146102205,False
317.58203,412,318.198494,True,False,15.57090263970011,False
517.38104,632,338.044474,False,True,23.478991111590616,False
189.98769,250,341.843392,False,True,9.644169273627154,False
1339.0366,1691,350.001605,True,False,61.33270298701963,False
728.7385,1015,358.147547,True,False,37.10715581315634,False
98.1103,139,399.692892,False,True,6.093580178102002,False
284.0205,316,412.992965,False,True,12.264204200450438,False
167.95567,307,415.530602,True,False,12.08349684127007,False
317.75034,440,416.409489,True,False,16.249604426478477,False
610.8065,800,429.637541,True,False,29.739757434922407,False
125.678764,244,460.705277,True,False,9.711130702019178,False
256.90775,334,462.284545,True,False,12.774311893837169,False
439.1376,532,465.538765,True,False,19.742739309708035,False
273.0146,285,467.18469,False,True,10.705211584140105,False
151.49503,209,468.985791,False,True,8.211978801133125,False
964.4082,1329,484.584143,True,False,49.31959341596032,False
172.88167,195,504.60896,False,True,7.888813544599768,False
128.77132,236,506.021124,True,False,9.427460538512364,False
169.38716,276,517.783947,True,False,10.75434963306014,False
282.5547,294,522.648733,False,True,11.586573927638158,False
177.61774,203,523.385925,False,True,8.234139480876467,False
323.12323,368,532.510473,False,True,14.288430493925851,False
229.5903,248,551.81782,False,True,9.230375757463003,False
489.82584,741,554.326055,True,False,27.77422731285036,False
252.185,275,556.696911,False,True,10.350815017386111,False
