#{"t_start": 1710724393.3977578, "env_id": "None"}
r,l,t,out_of_lane,exceed_max_rot,distance,agent_done
3.5778794,7,46.666331,False,True,4.65300167780379,False
2.7566717,6,47.303432,False,True,5.771142009378814,False
20.640598,41,47.796771,True,False,28.81778575809443,False
10.090637,14,48.287127,False,True,10.365045302251456,False
6.397074,10,49.535763,False,True,7.265092847177437,False
5.405855,8,50.014092,False,True,6.356875182835967,False
6.868526,16,50.668124,True,True,9.660146761439643,False
13.054751,22,51.510748,False,True,15.33002935335596,False
7.7636175,12,51.510841,False,True,6.647295836093827,False
7.9530354,15,52.001099,True,True,9.37526559628388,False
6.614831,9,52.61044,False,True,6.6932929599575255,False
4.7209654,8,53.350342,False,True,7.634355678697231,False
24.999348,29,53.350431,False,True,18.9230054601584,False
10.178243,17,54.766005,True,True,9.151545274553548,False
10.410442,17,55.981978,False,True,10.755347046093563,False
36.72336,52,56.90352,True,False,35.88493956237238,False
12.044622,21,56.90361,False,True,12.490054854898665,False
10.649326,18,56.903623,True,False,12.92024447826236,False
10.992733,17,57.403939,False,True,13.58389974021097,False
0.78491986,3,58.210248,False,True,2.658189311918377,False
0.7307683,3,58.210338,False,True,3.3583952056497357,False
15.849342,21,58.910486,False,True,15.073200342447278,False
1.3566058,4,58.910576,False,True,3.529006437679091,False
13.186439,17,59.745984,False,True,11.663114724401538,False
2.35885,5,59.746079,False,True,2.7577447108664317,False
9.297383,13,60.415913,False,True,8.344882812871486,False
25.391687,35,61.393188,False,True,25.27966759730955,False
3.0394864,9,62.226088,False,True,6.40326542549175,False
6.1100497,17,62.226156,True,False,13.295447885029686,False
10.123547,13,62.819103,False,True,11.679554256659374,False
5.255747,13,62.819197,True,True,9.18485313291783,False
10.5496235,17,63.468948,False,True,13.577116031466385,False
9.359043,12,64.143985,False,True,6.667426638615578,False
3.8543572,6,64.5991,False,True,3.49006635481126,False
3.9648743,8,65.381929,False,True,6.372205006828721,False
17.03512,20,66.065922,False,True,11.718529999669968,False
11.434188,15,66.583757,False,True,7.259716176598898,False
4.328045,8,67.282349,False,True,6.765761675765368,False
2.1186125,5,67.28244,False,True,3.9644157035194807,False
8.015692,12,67.77664,False,True,8.923079429003007,False
-0.11675197,2,68.274431,False,True,1.848166636340993,False
10.398979,17,68.769868,False,True,10.314869132803402,False
0.92264366,4,69.442374,False,True,3.562404295101933,False
7.295005,10,70.947557,False,True,6.655647943693454,False
20.638552,25,70.947657,False,True,16.628710596670164,False
4.0090346,9,71.572363,False,True,7.611429738494483,False
14.625312,20,72.388095,False,True,11.655115086329154,False
3.194076,6,72.874428,False,True,6.044693892503163,False
13.365907,19,73.376434,False,True,14.874947471422203,False
2.4449873,5,74.187144,False,True,4.765640788047721,False
9.250299,12,74.824303,False,True,7.878647906342959,False
2.8393664,5,75.781647,False,True,2.2387711736713936,False
6.0917606,9,75.781727,False,True,6.341482875974994,False
18.20101,29,75.78174,False,True,19.313092234190417,False
11.906109,15,76.395379,False,True,7.839884279322516,False
1.7269995,4,77.05475,False,True,3.646584793791411,False
10.981666,15,77.877311,False,True,10.396077363234294,False
2.1963308,6,78.670538,False,True,5.256673109511979,False
8.86029,13,79.469499,False,True,7.9491518746204,False
38.183903,50,79.970112,False,True,28.357994587498606,False
10.057003,13,80.516543,False,True,9.093599445560953,False
-0.13504434,2,81.014702,False,True,2.0449010647893378,False
22.496664,40,81.014791,True,False,24.96090151395221,False
8.235992,12,81.827446,False,True,7.94928001557721,False
0.7326751,3,82.64551,False,True,2.083807730250498,False
0.5739306,3,83.409497,False,True,2.916275241416357,False
22.314283,30,84.058429,False,True,19.131373896038625,False
5.2984705,18,85.082507,True,False,12.109146702997775,False
11.99713,15,85.082607,False,True,8.445916198053514,False
17.512203,23,86.50703,False,True,14.600575842051855,False
12.486074,29,86.969658,False,True,20.455380926754906,False
13.438508,24,87.466177,True,False,14.095434001937722,False
9.534559,13,88.435846,False,True,9.52974656851044,False
8.529752,12,89.694271,False,True,9.6267998734773,False
13.908691,19,89.694367,False,True,14.165455897352931,False
20.287607,25,90.382311,False,True,13.981053400162072,False
47.54015,53,90.869976,False,True,32.88203344719149,False
1.7242873,5,91.520408,False,True,3.4217870597447977,False
8.350111,11,91.520526,False,True,9.38048105324311,False
29.176731,34,92.478057,False,True,23.02518211453429,False
18.389078,22,93.160642,False,True,13.786618618243262,False
8.009713,11,93.875914,False,True,6.7939739292680805,False
6.2527423,11,94.377797,False,True,7.023447439473359,False
2.6417294,6,94.856933,False,True,4.4332977762452614,False
5.9801583,12,95.536984,False,True,7.528589583747799,False
14.965834,23,96.772146,False,True,13.890336211574313,False
16.675282,22,97.750578,False,True,17.406206933044523,False
25.333292,38,98.268911,True,True,23.15320850269163,False
9.870772,13,98.956238,False,True,8.738866780363987,False
7.2137175,17,98.956322,True,False,11.83551009287761,False
14.806761,20,99.927827,False,True,11.884913224040917,False
5.9322844,9,100.714881,False,True,4.846428325243318,False
7.2789564,14,100.714975,False,True,6.2823852685897625,False
4.293722,8,101.228864,False,True,4.089504891405809,False
2.1465077,5,101.721679,False,True,4.562508593450584,False
14.768031,25,102.174783,True,True,15.756833784945497,False
1.2814181,4,102.651934,False,True,3.9727459993663414,False
12.183867,16,103.288616,False,True,9.185243536206713,False
4.5207767,7,103.759072,False,True,4.955111097823205,False
10.839878,15,104.259519,False,True,9.553436924440119,False
4.234933,8,104.79907,False,True,5.505163430573226,False
30.832504,35,104.799164,False,True,22.128794173807673,False
1.7337267,4,105.612197,False,True,3.2046851515695893,False
7.795371,11,106.859264,False,True,8.240139768835522,False
9.737178,14,107.558054,False,True,7.708172658750951,False
-0.12009019,2,108.269189,False,True,1.875165767887669,False
22.397665,28,109.950412,False,True,20.15997288485685,False
3.3606205,10,110.622718,False,True,6.124370609473372,False
23.425125,30,111.140384,False,True,17.425840418826567,False
13.2559395,21,111.140471,False,True,16.1632039176484,False
16.455862,26,111.807286,True,False,13.91468585905048,False
3.695693,7,113.033503,False,True,5.029011056919561,False
14.734343,22,113.033593,False,True,12.802005482277885,False
5.1086636,11,113.868487,False,True,8.659043272020892,False
9.521793,16,115.501105,False,True,12.550087843918835,False
7.2559643,12,115.96751,False,True,8.27489891155052,False
14.928211,20,116.473643,False,True,12.573523856981327,False
0.8101568,3,116.988332,False,True,3.4151325047989363,False
38.008472,54,117.985713,False,True,32.612985336383396,False
15.2200775,29,118.484656,True,False,20.226772836303894,False
3.6490607,7,118.982862,False,True,4.97135700701693,False
3.3795185,7,119.4742,False,True,5.060013997067888,False
19.036297,23,120.11837,False,True,14.350920429670731,False
1.8156703,5,121.190423,False,True,4.693876883793233,False
10.973702,16,121.190512,False,True,9.398816500747753,False
4.408565,11,122.086795,False,True,4.976460345309505,False
49.743404,62,122.086895,True,True,37.04624387590495,False
13.020796,16,123.112052,False,True,12.190533780177901,False
13.962389,18,123.587783,False,True,12.184995507463496,False
6.9274406,10,124.247891,False,True,6.531874288323686,False
17.645702,36,124.822009,True,False,18.727735545962915,False
4.1173368,11,124.822106,True,False,7.771703633633925,False
5.4078727,8,125.883446,False,True,4.311468665275934,False
12.831988,16,126.879111,False,True,11.195937148075174,False
11.2497015,15,127.88929,False,True,12.015038034684263,False
17.137447,33,128.717023,False,True,20.37945882849355,False
17.197435,22,130.302563,False,True,13.808843353007695,False
25.181063,30,130.302661,False,True,20.892338257301223,False
10.449831,18,130.302677,True,False,14.852873240717232,False
0.48444092,3,131.112608,False,True,2.268204831603276,False
21.822525,26,131.608684,False,True,15.300521636723849,False
-0.22556925,2,132.394249,False,True,2.3972702552825482,False
15.534538,20,132.394344,False,True,12.979645991104121,False
5.7382927,8,133.091661,False,True,4.481140278066232,False
28.2034,35,134.083019,False,True,20.04466984653803,False
10.78877,14,135.689828,False,True,10.372934637983827,False
8.721674,19,136.397853,True,False,10.227387546562088,False
11.579971,22,136.397943,True,False,15.115342925376272,False
9.222664,13,137.248125,False,True,8.42588797009266,False
2.7030244,5,138.355045,False,True,2.909938763097856,False
20.992517,25,138.851672,False,True,16.580557085986108,False
28.34175,40,139.498844,True,False,26.823441901615944,False
30.4962,44,140.006194,False,True,28.44681920950656,False
8.80292,12,140.006285,False,True,7.559059315146633,False
1.2879734,4,140.997326,False,True,3.4326271542007314,False
5.890008,9,141.649024,False,True,4.74272602011252,False
7.392145,11,142.191124,False,True,6.585716121993249,False
0.45775604,3,142.19121,False,True,3.154403271307178,False
12.544856,24,142.964674,True,False,9.64732644411583,False
24.847832,37,143.471412,True,True,21.443313905173767,False
3.7192283,6,144.080888,False,True,3.7589214152460726,False
7.8741465,12,145.373919,False,True,6.45838678847488,False
28.900253,34,146.173587,False,True,16.87066804462619,False
20.865803,24,146.720634,False,True,13.143129738218041,False
7.3969126,10,146.72071,False,True,6.866171874562019,False
22.213327,27,147.716926,False,True,18.003406378675333,False
1.728723,4,147.717016,False,True,2.8074340561216227,False
10.472006,23,148.406264,False,True,14.609087201775523,False
14.178821,18,148.406357,False,True,12.245545910399368,False
1.3689513,4,149.392328,False,True,3.3864955201604436,False
5.8918376,10,150.443154,False,True,5.175486188223089,False
10.333196,18,150.443249,False,True,12.083282766216195,False
15.327862,30,151.18931,True,False,20.547382315872703,False
20.011745,24,152.471665,False,True,15.727392604173792,False
11.546923,15,153.725507,False,True,9.753288543207486,False
18.947144,22,154.53825,False,True,11.712253012780454,False
27.386684,33,155.091465,False,True,16.564651355992286,False
6.859021,10,155.091554,False,True,7.253306334987871,False
12.4982195,18,155.6982,False,True,11.583409337904664,False
27.342072,37,157.091732,False,True,22.026460462661706,False
4.337835,8,157.09182,False,True,5.920456903743218,False
5.3958526,8,158.599644,False,True,5.1582627217498445,False
17.148703,21,159.070532,False,True,12.365372391888998,False
14.8232975,18,159.558906,False,True,11.96907175857998,False
9.945038,18,160.199949,False,True,10.158861932526452,False
16.191137,21,160.200041,False,True,12.40274081134428,False
33.123676,50,161.042344,True,False,32.182683591536154,False
27.789303,43,161.511093,True,False,21.68132307332838,False
5.3306127,8,162.47742,False,True,4.977156574972445,False
18.175879,21,164.310296,False,True,9.817119480453139,False
4.845534,13,164.310389,True,True,11.00099353656663,False
17.730057,21,165.319,False,True,14.76591541550379,False
14.367608,18,165.319089,False,True,9.861522436901424,False
5.986303,15,167.401374,True,False,9.43156534414104,False
28.50064,41,168.797802,False,True,20.721150629246516,False
24.626945,32,171.294716,False,True,18.971620279629374,False
11.659957,15,171.7589,False,True,9.62577258672892,False
31.75615,47,172.270888,False,True,26.21979364905578,False
2.877177,6,173.484614,False,True,5.094250574223928,False
34.62566,43,173.484697,False,True,21.84484525091992,False
25.246218,32,174.402147,False,True,17.6219813706729,False
56.169968,79,175.189369,True,False,46.783846827403664,False
10.659712,16,175.812069,False,True,11.136337715803638,False
1.766974,4,176.757691,False,True,3.054713154570798,False
11.365651,19,178.688857,False,True,15.800013594875564,False
53.361317,90,179.666401,False,True,56.49252502243737,False
28.194614,32,180.777556,False,True,15.232447492414135,False
28.343264,40,181.578985,True,False,20.113770973353784,False
3.1742005,6,182.871924,False,True,4.110875242018164,False
28.057459,46,183.975003,False,True,30.31226864793884,False
36.461166,41,187.791294,False,True,22.330415793529934,False
18.739344,33,189.07495,False,True,18.65139132993003,False
53.94447,79,191.31311,True,False,38.04765673692862,False
35.096615,51,197.875412,True,False,28.5197499409147,False
1.6989944,4,198.86654,False,True,3.9095201949807787,False
71.06382,101,199.850384,True,False,57.868149835082484,False
87.89933,125,200.985661,False,True,67.64930283350367,False
59.160175,82,203.209687,True,False,42.68287222513386,False
60.454628,85,206.808676,False,True,50.6668879623595,False
184.33679,243,212.186918,False,True,134.38493332343492,False
44.969093,72,218.578267,False,True,44.1558518357183,False
99.04168,120,221.387316,False,True,70.16750524055671,False
49.02484,57,222.18839,False,True,31.534729434488703,False
8.796392,22,223.136334,True,False,14.63066290467718,False
94.44227,124,224.820624,True,False,66.94479095104185,False
140.259,173,230.173863,False,True,94.3194765641984,False
46.629738,61,233.053419,False,True,29.717761257596425,False
144.52357,193,233.053508,False,True,102.84790600670395,False
257.75842,357,242.506101,False,True,197.90179026257323,False
104.84066,130,246.661748,False,True,73.45912944273985,False
267.52692,363,247.788653,False,True,192.94649488605702,False
0.59643674,3,248.582076,False,True,2.5844085321010275,False
149.15877,166,258.374211,False,True,92.02784498198729,False
125.16588,158,259.973993,False,True,90.26572464076634,False
73.69493,114,262.558656,True,False,66.84808245955412,False
12.325996,16,263.227126,False,True,10.3703873543476,False
1.7043722,5,263.978937,False,True,5.096919289894218,False
99.09148,142,271.798397,False,True,78.44576679319825,False
71.417496,94,275.276234,False,True,54.873918228406346,False
66.94088,75,276.881187,False,True,45.213259385007255,False
287.73532,338,281.880289,False,False,199.96638989363169,True
220.05104,290,283.662072,False,True,167.93794963830152,False
111.46446,143,288.368346,False,True,80.66977813142823,False
315.08826,393,290.600065,False,False,199.4264265949784,True
82.84637,92,303.379588,False,True,55.36869090688637,False
143.54976,200,306.229892,True,False,119.6525321554683,False
289.09317,348,308.907376,False,False,199.74079269866783,True
35.526535,41,313.586977,False,True,21.595217694063095,False
200.271,273,329.394097,True,False,157.35755121416634,False
263.5028,345,333.822129,False,False,199.60243789259118,True
243.17574,343,335.101117,False,False,199.3234413714726,True
238.24368,336,339.003656,False,False,199.1080185501038,True
49.54969,58,339.991524,False,True,37.86431529990098,False
170.77448,203,343.508852,True,False,122.7672682791548,False
266.7733,341,348.49115,False,False,198.93835589879535,True
269.35226,341,361.510525,False,False,198.88623004710402,True
266.3465,351,372.183884,False,False,199.65969839514125,True
274.9657,329,389.408085,False,False,199.36578811873767,True
275.31342,350,392.132173,False,False,199.61803298037555,True
269.52008,322,393.125374,False,False,198.9735968263221,True
287.07147,336,395.006287,False,False,198.98825772294532,True
269.09534,331,398.34044,False,False,199.75526225760228,True
281.57712,357,407.384756,False,False,199.1963801743196,True
43.731075,52,415.987175,False,True,30.199993337949323,False
289.43155,338,417.788105,False,False,198.84768903101934,True
288.77975,339,428.604688,False,False,198.73199151060035,True
271.31055,325,443.777714,False,False,199.7629519072401,True
279.66977,328,447.042456,False,False,198.87332127093208,True
285.448,347,450.999082,False,False,198.76449801932685,True
292.94223,343,452.300366,False,False,199.8409202142518,True
210.96469,231,456.328158,False,True,136.6765832937994,False
305.57834,349,456.979499,False,False,199.04033019797745,True
311.2096,352,474.796118,False,False,199.0879929377629,True
278.86035,338,484.74272,False,False,199.31641352157,True
303.5985,340,500.402022,False,False,199.6008116942711,True
288.19943,335,502.828598,False,False,200.01218356099943,True
294.03207,342,507.99987,False,False,198.78933869390994,True
305.0777,340,509.004543,False,False,199.4255064812018,True
281.2232,343,513.869991,False,False,199.18664232834337,True
296.93958,349,514.924675,False,False,199.30382778182567,True
284.75244,326,529.252204,False,False,199.23564856500383,True
151.04076,168,536.581184,False,True,102.79353624033746,False
308.66266,350,543.670451,False,False,199.12924147493055,True
303.8421,342,557.873378,False,False,199.02361229321312,True
320.44662,363,563.683265,False,False,199.2837273043204,True
307.90576,342,566.073989,False,False,199.2777864632924,True
287.66437,336,569.851655,False,False,199.08135459215373,True
340.56976,374,576.936619,False,False,198.90566875795955,True
318.071,351,587.726403,False,False,198.66518522956218,True
341.34686,372,598.182194,False,False,199.34028890708663,True
323.34396,356,602.789946,False,False,198.67672129635187,True
325.0896,361,617.981326,False,False,198.90003594489335,True
337.58234,369,625.017854,False,False,199.1295872343765,True
324.71515,356,625.017947,False,False,198.67011269725484,True
318.5668,352,628.243087,False,False,198.79672861165326,True
327.08633,355,635.695411,False,False,198.65973493899443,True
338.68494,368,648.384624,False,False,198.82537259877546,True
152.00937,166,655.288013,False,True,93.61584684890705,False
323.12344,350,656.314476,False,False,199.3846698480587,True
331.2003,361,662.616647,False,False,198.86014417199252,True
326.60406,353,676.169718,False,False,198.6169045820573,True
313.16684,340,681.106471,False,False,199.08083808940586,True
324.93518,354,683.611446,False,False,198.69360083178452,True
324.91736,356,694.204636,False,False,199.1335029670026,True
343.828,369,709.46295,False,False,199.04717761494095,True
